OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Count_12,TARGET_FID_12,SIG_CD,SIG_ENG_NM,SIG_KOR_NM,MBSNCD,MBSNNM,BBSNCD,Urban,Elev,Slope,HSI,HSI_QUANTILE,HSI_QUANTILE_RANGE,MAP_NUM,MAP_NAME,구분,LV2_CODE,LV2_NAME,LC2Code,Shape_Length,Shape_Area
1255,1,121373,1,4647,1,121373,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.0861607,1,0.003985 - 0.173681,347022,순천,A,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1256,1,126290,1,5775,1,126290,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.1031280,1,0.003985 - 0.173681,347022,순천,A,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1257,1,129363,1,6646,1,129363,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.1232790,1,0.003985 - 0.173681,357143,주암,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1258,1,130595,1,7006,1,130595,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.1503870,1,0.003985 - 0.173681,357144,괴목,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1259,1,120142,1,4411,1,120142,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.0884609,1,0.003985 - 0.173681,347022,순천,A,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1260,1,128150,1,6301,2,128150,46150,Suncheon-si,순천시,4104,이사천,41,1,1,1,0.1484800,1,0.003985 - 0.173681,347031,광양,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1261,1,114008,1,3283,1,114008,46130,Yeosu-si,여수시,4104,이사천,41,1,1,1,0.0384299,1,0.003985 - 0.173681,347033,신풍,C,430,기타초지,430,4000.000000000000000,1000000.000000000000000
1262,1,100461,1,1189,1,100461,46770,Goheung-gun,고흥군,4104,이사천,41,1,1,1,0.0324134,1,0.003985 - 0.173681,347064,내라노,C,710,내륙수,710,4000.000000000000000,1000000.000000000000000
1263,1,127544,1,6137,1,127544,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1097550,1,0.003985 - 0.173681,347032,금리,C,210,논,210,4000.000000000000000,1000000.000000000000000
1264,1,130009,1,6855,1,130009,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1472310,1,0.003985 - 0.173681,357154,진상,B,210,논,210,4000.000000000000000,1000000.000000000000000
1265,1,115247,1,3515,1,115247,46130,Yeosu-si,여수시,4105,수어천,41,1,1,1,0.0838849,1,0.003985 - 0.173681,347034,쌍봉,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1266,1,131850,1,7388,1,131850,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.0825096,1,0.003985 - 0.173681,357154,진상,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1267,1,133073,1,7721,1,133073,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1414240,1,0.003985 - 0.173681,357153,봉당,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1268,1,133696,1,7908,1,133696,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.0624062,1,0.003985 - 0.173681,357154,진상,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1269,1,117713,1,3967,1,117713,46130,Yeosu-si,여수시,4105,수어천,41,1,1,1,0.1073290,1,0.003985 - 0.173681,347034,쌍봉,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1270,1,126316,1,5800,1,126316,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1367620,1,0.003985 - 0.173681,347032,금리,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1271,2,128767,1,6479,1,128767,46150,Suncheon-si,순천시,4105,수어천,41,1,1,1,0.1223630,1,0.003985 - 0.173681,357153,봉당,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1272,1,130624,1,7034,1,130624,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1334730,1,0.003985 - 0.173681,357154,진상,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1273,1,131234,1,7207,1,131234,46230,Gwangyang-si,광양시,4105,수어천,41,1,1,1,0.1228530,1,0.003985 - 0.173681,357154,진상,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1274,1,116486,1,3750,1,116486,46130,Yeosu-si,여수시,4105,수어천,41,1,1,1,0.0187069,1,0.003985 - 0.173681,347043,서상,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1275,1,115239,1,3507,1,115239,46130,Yeosu-si,여수시,4105,수어천,41,1,1,1,0.0955624,1,0.003985 - 0.173681,347033,신풍,C,620,기타나지,620,4000.000000000000000,1000000.000000000000000
1276,1,148390,1,13332,1,148390,46710,Damyang-gun,담양군,5001,영산강상류,50,0,1,1,0.1018980,1,0.003985 - 0.173681,356124,담양,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
1277,1,152700,1,14939,1,152700,46710,Damyang-gun,담양군,5001,영산강상류,50,0,1,1,0.1146420,1,0.003985 - 0.173681,356124,담양,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
1278,1,137308,1,9007,1,137308,29200,Gwangsan-gu,광산구,5001,영산강상류,50,1,1,1,0.0931004,1,0.003985 - 0.173681,356161,송정,C,150,교통시설지역,150,4000.000000000000000,1000000.000000000000000
1279,3,140387,1,10169,1,140387,29140,Seo-gu,서구,5001,영산강상류,50,1,1,1,0.1045660,1,0.003985 - 0.173681,356161,송정,C,210,논,210,4000.000000000000000,1000000.000000000000000
1280,1,145916,1,12355,1,145916,46880,Jangseong-gun,장성군,5001,영산강상류,50,1,1,1,0.1021490,1,0.003985 - 0.173681,356123,장성,C,210,논,210,4000.000000000000000,1000000.000000000000000
1281,1,147775,1,13098,1,147775,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.0880207,1,0.003985 - 0.173681,356124,담양,C,210,논,210,4000.000000000000000,1000000.000000000000000
1282,1,149008,1,13567,1,149008,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.1030750,1,0.003985 - 0.173681,356124,담양,C,210,논,210,4000.000000000000000,1000000.000000000000000
1283,1,144690,1,11858,1,144690,46880,Jangseong-gun,장성군,5001,영산강상류,50,1,1,1,0.1269370,1,0.003985 - 0.173681,356161,송정,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1284,1,151473,1,14474,1,151473,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.1140550,1,0.003985 - 0.173681,357093,석현,B,220,밭,220,4000.000000000000000,1000000.000000000000000
1285,2,133631,1,7850,2,133631,29110,Dong-gu,동구,5001,영산강상류,50,1,1,1,0.1606860,1,0.003985 - 0.173681,356164,화순,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1286,1,145322,1,12123,1,145322,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.1150840,1,0.003985 - 0.173681,357131,창평,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1287,2,138552,1,9474,1,138552,29110,Dong-gu,동구,5001,영산강상류,50,1,1,1,0.1304950,1,0.003985 - 0.173681,356162,광주,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1288,2,145298,1,12099,2,145298,29200,Gwangsan-gu,광산구,5001,영산강상류,50,1,1,1,0.0979944,1,0.003985 - 0.173681,356161,송정,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1289,1,145326,1,12127,1,145326,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.0765976,1,0.003985 - 0.173681,357131,창평,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1290,1,146556,1,12625,1,146556,46710,Damyang-gun,담양군,5001,영산강상류,50,1,1,1,0.1078390,1,0.003985 - 0.173681,357093,석현,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1291,1,147152,1,12845,1,147152,46880,Jangseong-gun,장성군,5001,영산강상류,50,1,1,1,0.1015040,1,0.003985 - 0.173681,356123,장성,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1292,1,139167,1,9703,1,139167,29170,Buk-gu,북구,5001,영산강상류,50,1,1,1,0.1519260,1,0.003985 - 0.173681,356162,광주,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1293,2,139172,1,9707,1,139172,29170,Buk-gu,북구,5001,영산강상류,50,1,1,1,0.1109740,1,0.003985 - 0.173681,357131,창평,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1294,1,141009,1,10409,1,141009,29170,Buk-gu,북구,5001,영산강상류,50,0,1,1,0.1519640,1,0.003985 - 0.173681,356162,광주,C,430,기타초지,430,4000.000000000000000,1000000.000000000000000
1295,1,139762,1,9918,1,139762,29200,Gwangsan-gu,광산구,5002,황룡강,50,1,1,1,0.0846365,1,0.003985 - 0.173681,356152,임곡,C,210,논,210,4000.000000000000000,1000000.000000000000000
1296,1,147138,1,12831,1,147138,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0747657,1,0.003985 - 0.173681,356114,판정,C,210,논,210,4000.000000000000000,1000000.000000000000000
1297,1,149595,1,13772,1,149595,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0637023,1,0.003985 - 0.173681,356114,판정,C,210,논,210,4000.000000000000000,1000000.000000000000000
1298,1,142830,1,11098,2,142830,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0881746,1,0.003985 - 0.173681,356152,임곡,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1299,1,149596,1,13773,1,149596,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0671313,1,0.003985 - 0.173681,356114,판정,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1300,2,148977,1,13538,2,148977,46870,Yeonggwang-gun,영광군,5002,황룡강,50,1,1,1,0.0525377,1,0.003985 - 0.173681,356114,판정,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1301,1,150214,1,13997,1,150214,46880,Jangseong-gun,장성군,5002,황룡강,50,0,1,1,0.0972830,1,0.003985 - 0.173681,356114,판정,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1302,2,157598,1,16857,2,157598,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0585953,1,0.003985 - 0.173681,356121,사가,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1303,1,138527,1,9449,2,138527,29200,Gwangsan-gu,광산구,5002,황룡강,50,1,1,1,0.0618159,1,0.003985 - 0.173681,356152,임곡,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1304,2,142831,1,11099,2,142831,29200,Gwangsan-gu,광산구,5002,황룡강,50,1,1,1,0.0850137,1,0.003985 - 0.173681,356152,임곡,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1305,1,147145,1,12838,1,147145,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.1021220,1,0.003985 - 0.173681,356123,장성,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1306,2,153906,1,15377,2,153906,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0347819,1,0.003985 - 0.173681,356114,판정,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1307,2,151460,1,14462,1,151460,46710,Damyang-gun,담양군,5002,황룡강,50,1,1,1,0.0449386,1,0.003985 - 0.173681,356124,담양,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1308,1,153299,1,15152,1,153299,46880,Jangseong-gun,장성군,5002,황룡강,50,1,1,1,0.0851165,1,0.003985 - 0.173681,356123,장성,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1309,1,138534,1,9456,1,138534,29200,Gwangsan-gu,광산구,5002,황룡강,50,1,1,1,0.0879759,1,0.003985 - 0.173681,356161,송정,C,710,내륙수,710,4000.000000000000000,1000000.000000000000000
1310,1,123780,1,5108,1,123780,46170,Naju-si,나주시,5003,지석천,50,0,1,1,0.1084020,1,0.003985 - 0.173681,346041,죽석,A,110,주거지역,110,4000.000000000000000,1000000.000000000000000
1311,1,118880,1,4149,1,118880,46790,Hwasun-gun,화순군,5003,지석천,50,1,1,1,0.0811954,1,0.003985 - 0.173681,347013,보성,A,210,논,210,4000.000000000000000,1000000.000000000000000
1312,1,124402,1,5262,1,124402,46790,Hwasun-gun,화순군,5003,지석천,50,1,1,1,0.1153690,1,0.003985 - 0.173681,346042,능주,A,210,논,210,4000.000000000000000,1000000.000000000000000
1313,1,125008,1,5401,2,125008,46170,Naju-si,나주시,5003,지석천,50,1,1,1,0.1050470,1,0.003985 - 0.173681,346041,죽석,A,210,논,210,4000.000000000000000,1000000.000000000000000
1314,1,126255,1,5743,1,126255,46790,Hwasun-gun,화순군,5003,지석천,50,1,1,1,0.0969646,1,0.003985 - 0.173681,346042,능주,A,210,논,210,4000.000000000000000,1000000.000000000000000
1315,1,123164,1,4971,1,123164,46170,Naju-si,나주시,5003,지석천,50,1,1,1,0.0864440,1,0.003985 - 0.173681,346041,죽석,A,220,밭,220,4000.000000000000000,1000000.000000000000000
